Date,Total Sunspot,Max Size,Zurich Class,Penumbra Class,Compactness Class,NS,Lat,EW,Lan,X-ray class,X-ray intensity
2015-05-13,1.0,80.0,H,S,X,S,19,E,6,0,0.0
2015-05-13,18.0,60.0,C,A,O,N,17,E,12,C,3.5
2015-05-13,5.0,70.0,C,A,O,S,9,E,36,0,0.0
2015-05-13,2.0,0.0,A,X,X,N,16,W,5,0,0.0
2015-05-13,5.0,60.0,H,A,O,S,8,E,47,0,0.0
2015-05-13,1.0,0.0,A,X,X,N,5,E,51,0,0.0
2015-05-14,51.0,400.0,F,K,C,N,11,W,32,C,2.5
2015-05-14,1.0,80.0,H,S,X,S,20,W,6,0,0.0
2015-05-14,13.0,70.0,C,A,O,N,17,W,3,C,1.1
2015-05-14,4.0,20.0,B,X,O,N,9,E,1,C,2.8
2015-05-14,5.0,50.0,C,A,O,S,10,E,23,0,0.0
2015-05-14,2.0,10.0,A,X,X,N,10,W,30,0,0.0
2015-05-14,13.0,50.0,C,A,O,S,8,E,41,0,0.0
2015-05-14,2.0,10.0,H,R,X,N,5,E,39,0,0.0
2015-05-14,10.0,100.0,H,S,X,S,10,E,71,0,0.0
2015-05-15,78.0,360.0,F,K,C,N,12,W,46,C,1.2
2015-05-15,2.0,70.0,H,A,X,S,20,W,26,0,0.0
2015-05-15,10.0,70.0,H,A,O,N,17,W,7,C,2.0
2015-05-15,3.0,50.0,H,A,X,S,9,E,15,0,0.0
2015-05-15,6.0,10.0,A,X,X,N,11,W,35,0,0.0
2015-05-15,22.0,30.0,C,A,I,S,8,E,19,C,1.1
2015-05-15,2.0,10.0,H,R,X,N,5,E,26,0,0.0
2015-05-15,7.0,120.0,H,S,X,S,9,E,60,0,0.0
2015-05-16,44.0,370.0,F,K,C,N,12,W,57,0,0.0
2015-05-16,2.0,70.0,H,S,X,S,20,W,30,0,0.0
2015-05-16,7.0,80.0,H,A,O,N,17,W,32,0,0.0
2015-05-16,2.0,40.0,H,S,X,S,9,E,1,0,0.0
2015-05-16,14.0,30.0,C,A,O,S,8,E,15,0,0.0
2015-05-16,1.0,10.0,A,X,X,N,4,E,13,0,0.0
2015-05-16,2.0,130.0,H,A,X,S,11,E,39,0,0.0
2015-05-17,10.0,270.0,D,K,I,N,12,W,75,0,0.0
2015-05-17,3.0,70.0,H,A,X,S,19,W,53,0,0.0
2015-05-17,2.0,90.0,H,A,X,N,17,W,46,0,0.0
2015-05-17,3.0,20.0,H,A,X,S,9,W,21,0,0.0
2015-05-17,5.0,10.0,B,X,O,S,8,W,2,0,0.0
2015-05-17,2.0,110.0,H,A,X,S,10,E,26,0,0.0
2015-05-18,1.0,70.0,H,S,X,N,11,W,85,0,0.0
2015-05-18,5.0,50.0,H,A,X,S,19,W,66,0,0.0
2015-05-18,9.0,90.0,C,A,O,N,19,W,48,B,6.7
2015-05-18,2.0,20.0,H,S,X,S,9,W,29,0,0.0
2015-05-18,8.0,90.0,H,K,X,S,10,E,13,0,0.0
2015-05-18,6.0,20.0,C,R,O,S,22,E,41,C,1.0
2015-05-18,5.0,10.0,D,R,O,S,16,E,33,0,0.0
2015-05-19,2.0,60.0,H,A,X,S,20,W,71,0,0.0
2015-05-19,7.0,90.0,H,A,O,N,16,W,61,0,0.0
2015-05-19,5.0,10.0,C,R,O,S,10,W,41,0,0.0
2015-05-19,8.0,80.0,H,A,O,S,10,E,6,0,0.0
2015-05-19,17.0,20.0,H,R,I,S,21,E,30,B,7.6
2015-05-19,1.0,10.0,A,X,X,S,15,E,19,0,0.0
2015-05-19,5.0,50.0,B,X,O,N,22,E,61,0,0.0
2015-05-20,1.0,30.0,H,S,X,N,18,W,82,0,0.0
2015-05-20,1.0,0.0,A,X,X,S,9,W,57,0,0.0
2015-05-20,8.0,30.0,C,S,O,S,5,W,50,B,6.2
2015-05-20,7.0,80.0,H,S,O,S,8,W,12,0,0.0
2015-05-20,9.0,20.0,C,S,O,N,22,E,45,B,5.8
2015-05-21,4.0,30.0,C,R,O,S,5,W,67,B,9.7
2015-05-21,1.0,40.0,H,S,X,S,11,W,24,0,0.0
2015-05-21,3.0,10.0,B,X,O,S,21,W,6,C,1.1
2015-05-22,2.0,10.0,B,X,O,S,5,W,68,0,0.0
2015-05-22,3.0,60.0,H,A,X,S,11,W,39,0,0.0
2015-05-22,11.0,20.0,C,S,O,S,21,W,16,0,0.0
2015-05-22,1.0,10.0,A,X,X,N,22,E,18,0,0.0
2015-05-22,20.0,30.0,D,S,I,N,5,E,24,0,0.0
2015-05-22,10.0,30.0,D,S,O,N,8,E,10,0,0.0
2015-05-23,2.0,40.0,H,A,X,S,12,W,48,0,0.0
2015-05-23,13.0,50.0,C,A,I,S,21,W,32,0,0.0
2015-05-23,4.0,20.0,B,X,O,N,5,E,12,0,0.0
2015-05-23,27.0,50.0,D,A,I,N,7,W,4,0,0.0
2015-05-23,3.0,10.0,C,R,O,S,21,W,2,0,0.0
2015-05-24,2.0,40.0,H,A,X,S,12,W,58,0,0.0
2015-05-24,25.0,70.0,D,A,I,S,21,W,36,0,0.0
2015-05-24,27.0,80.0,D,A,C,N,7,W,26,0,0.0
2015-05-24,3.0,10.0,A,X,X,S,21,W,17,0,0.0
2015-05-24,10.0,30.0,C,A,O,S,11,E,46,0,0.0
2015-05-25,2.0,50.0,H,A,X,S,11,W,70,0,0.0
2015-05-25,5.0,50.0,C,A,O,S,20,W,48,0,0.0
2015-05-25,16.0,100.0,D,A,O,N,7,W,30,0,0.0
2015-05-25,2.0,10.0,A,X,X,S,20,W,37,0,0.0
2015-05-25,8.0,40.0,H,A,O,S,10,E,43,0,0.0
2015-05-26,6.0,60.0,H,A,O,S,19,W,73,0,0.0
2015-05-26,5.0,30.0,H,S,O,N,8,W,53,0,0.0
2015-05-26,2.0,10.0,H,R,X,S,19,W,42,0,0.0
2015-05-26,9.0,30.0,H,S,O,S,9,E,21,0,0.0
2015-05-27,1.0,10.0,A,X,X,N,24,W,53,0,0.0
2015-05-27,2.0,20.0,H,R,X,N,7,W,68,0,0.0
2015-05-27,2.0,10.0,A,X,X,S,19,W,65,0,0.0
2015-05-28,2.0,10.0,A,X,X,S,9,W,62,0,0.0
2015-05-28,2.0,90.0,H,A,X,S,15,E,68,0,0.0
2015-05-29,2.0,80.0,H,S,X,S,15,E,53,0,0.0
2015-05-29,4.0,10.0,C,R,O,N,10,E,51,0,0.0
2015-05-30,9.0,60.0,C,A,O,S,16,E,42,0,0.0
2015-05-30,7.0,10.0,B,X,O,N,10,E,35,0,0.0
2015-05-31,2.0,20.0,B,X,O,S,9,W,48,0,0.0
2015-05-31,13.0,700.0,H,A,O,S,16,E,48,0,0.0
2015-05-31,5.0,100.0,B,X,O,N,9,E,47,0,0.0
2015-05-31,1.0,60.0,H,S,X,S,3,E,77,0,0.0
2015-06-01,8.0,80.0,H,S,O,S,16,E,14,0,0.0
2015-06-01,1.0,0.0,A,X,X,N,11,E,18,0,0.0
2015-06-01,5.0,60.0,H,S,X,S,3,E,64,0,0.0
2015-06-01,8.0,20.0,B,X,O,S,17,E,5,0,0.0
2015-06-02,7.0,80.0,C,A,O,S,17,E,2,0,0.0
2015-06-02,9.0,60.0,H,A,O,S,3,E,53,0,0.0
2015-06-02,13.0,30.0,D,A,O,S,16,W,7,0,0.0
2015-06-03,2.0,50.0,H,A,X,S,16,W,6,0,0.0
2015-06-03,8.0,30.0,H,S,O,S,3,E,44,0,0.0
2015-06-03,7.0,10.0,B,X,O,S,13,W,15,0,0.0
2015-06-03,12.0,70.0,D,A,I,N,13,E,58,0,0.0
2015-06-04,3.0,90.0,H,A,X,S,16,W,28,0,0.0
2015-06-04,3.0,10.0,B,X,O,S,3,E,34,0,0.0
2015-06-04,2.0,10.0,B,X,O,S,14,W,27,0,0.0
2015-06-04,30.0,110.0,D,A,C,N,14,E,43,0,0.0
2015-06-04,12.0,90.0,D,H,C,N,16,E,75,0,0.0
2015-06-04,3.0,90.0,D,A,O,N,7,E,73,0,0.0
2015-06-05,4.0,80.0,H,A,X,S,17,W,40,0,0.0
2015-06-05,7.0,20.0,B,X,O,S,4,E,23,0,0.0
2015-06-05,1.0,10.0,A,X,X,S,12,W,42,0,0.0
2015-06-05,19.0,80.0,D,A,O,N,14,E,28,0,0.0
2015-06-05,29.0,90.0,D,A,I,N,17,E,58,C,3.5
2015-06-05,23.0,180.0,D,A,I,N,7,E,69,0,0.0
2015-06-05,7.0,20.0,D,S,O,N,4,W,7,0,0.0
2015-06-06,2.0,90.0,H,A,X,S,16,W,46,0,0.0
2015-06-06,6.0,10.0,B,X,O,S,4,E,7,0,0.0
2015-06-06,25.0,110.0,D,A,I,N,15,E,22,0,0.0
2015-06-06,30.0,110.0,D,A,C,N,16,E,49,C,1.0
2015-06-06,30.0,260.0,D,K,C,N,7,E,53,0,0.0
2015-06-06,9.0,30.0,D,S,O,N,4,W,19,0,0.0
2015-06-06,2.0,30.0,A,X,X,S,7,E,77,0,0.0
2015-06-06,5.0,80.0,H,S,O,S,13,E,69,0,0.0
2015-06-07,1.0,80.0,H,S,X,S,16,W,58,0,0.0
2015-06-07,2.0,10.0,A,X,X,S,3,W,8,0,0.0
2015-06-07,52.0,140.0,E,A,C,N,15,E,3,C,1.3
2015-06-07,17.0,100.0,D,A,I,N,16,E,35,0,0.0
2015-06-07,20.0,170.0,D,A,I,N,5,E,38,C,1.6
2015-06-07,3.0,10.0,B,X,O,N,4,W,32,0,0.0
2015-06-07,10.0,20.0,B,X,I,S,7,E,60,0,0.0
2015-06-07,10.0,100.0,C,A,O,S,12,E,60,0,0.0
2015-06-07,4.0,20.0,H,S,O,N,17,E,55,0,0.0
2015-06-08,3.0,30.0,H,S,X,S,16,W,76,0,0.0
2015-06-08,37.0,180.0,E,A,C,N,15,W,7,0,0.0
2015-06-08,13.0,60.0,D,A,O,N,17,E,21,0,0.0
2015-06-08,11.0,70.0,D,A,O,N,7,E,21,0,0.0
2015-06-08,5.0,10.0,B,X,O,S,6,E,43,0,0.0
2015-06-08,8.0,140.0,H,A,O,S,13,E,47,B,7.0
2015-06-08,7.0,30.0,D,S,O,N,17,E,43,0,0.0
2015-06-09,19.0,110.0,E,A,I,N,14,W,19,0,0.0
2015-06-09,6.0,30.0,H,A,O,N,16,E,7,0,0.0
2015-06-09,21.0,70.0,D,A,I,N,8,E,12,0,0.0
2015-06-09,3.0,10.0,H,R,X,S,6,E,28,C,2.8
2015-06-09,2.0,80.0,H,A,X,S,14,E,24,0,0.0
2015-06-09,13.0,30.0,C,R,I,N,18,E,21,0,0.0
2015-06-10,39.0,120.0,E,A,I,N,15,W,30,C,3.3
2015-06-10,10.0,30.0,C,S,O,N,19,W,2,0,0.0
2015-06-10,25.0,70.0,D,A,O,N,5,E,1,0,0.0
2015-06-10,2.0,10.0,A,X,X,S,7,E,24,0,0.0
2015-06-10,14.0,110.0,H,A,O,S,13,E,14,C,1.8
2015-06-10,27.0,40.0,D,A,I,N,17,E,12,0,0.0
2015-06-11,43.0,90.0,E,A,I,N,14,W,40,C,4.6
2015-06-11,7.0,20.0,H,S,O,N,18,W,19,C,1.5
2015-06-11,14.0,40.0,C,A,O,N,7,W,13,0,0.0
2015-06-11,28.0,120.0,H,A,O,S,13,E,8,0,0.0
2015-06-11,23.0,60.0,D,A,I,N,18,W,1,0,0.0
2015-06-11,5.0,30.0,B,X,O,S,19,E,76,C,4.5
2015-06-12,44.0,220.0,E,K,C,N,13,W,64,C,4.1
2015-06-12,1.0,10.0,A,X,X,N,18,W,32,0,0.0
2015-06-12,7.0,50.0,C,S,O,N,8,W,24,0,0.0
2015-06-12,20.0,210.0,D,A,I,S,13,W,4,0,0.0
2015-06-12,23.0,100.0,D,A,I,N,17,W,17,0,0.0
2015-06-12,25.0,220.0,D,K,C,S,19,E,65,C,2.2
2015-06-13,18.0,290.0,E,A,I,N,15,W,68,M,1.3
2015-06-13,3.0,20.0,H,A,X,N,7,W,40,0,0.0
2015-06-13,28.0,110.0,D,A,I,S,14,W,19,0,0.0
2015-06-13,32.0,80.0,D,A,I,N,17,W,23,0,0.0
2015-06-13,32.0,330.0,E,K,I,S,20,E,53,C,5.9
2015-06-13,3.0,10.0,B,X,O,S,6,W,38,0,0.0
2015-06-13,1.0,10.0,A,X,X,N,6,E,69,0,0.0
2015-06-13,1.0,0.0,A,X,X,N,6,E,66,0,0.0
2015-06-14,2.0,60.0,H,A,O,N,15,W,77,M,2.0
2015-06-14,3.0,20.0,H,S,X,N,7,W,49,0,0.0
2015-06-14,29.0,140.0,D,A,I,S,15,W,33,0,0.0
2015-06-14,16.0,60.0,D,S,I,N,16,W,31,0,0.0
2015-06-14,36.0,390.0,E,K,C,S,20,E,39,0,0.0
2015-06-14,4.0,10.0,B,X,O,S,6,W,60,0,0.0
2015-06-14,2.0,20.0,B,X,O,N,6,E,46,0,0.0
2015-06-14,10.0,20.0,C,S,O,N,18,E,28,0,0.0
2015-06-15,4.0,90.0,C,S,O,S,13,W,55,0,0.0
2015-06-15,1.0,0.0,A,X,X,N,16,W,51,0,0.0
2015-06-15,58.0,430.0,E,K,C,S,20,E,25,0,0.0
2015-06-15,1.0,0.0,A,X,X,S,5,W,66,C,1.7
2015-06-15,2.0,10.0,B,X,O,N,6,E,40,0,0.0
2015-06-15,21.0,30.0,C,S,O,N,18,E,21,0,0.0
2015-06-16,7.0,60.0,H,A,O,S,12,W,62,0,0.0
2015-06-16,36.0,360.0,E,A,C,S,20,E,17,0,0.0
2015-06-16,10.0,60.0,H,S,X,N,6,E,28,0,0.0
2015-06-16,8.0,10.0,B,X,O,N,17,W,1,0,0.0
2015-06-16,11.0,230.0,H,H,O,N,12,E,73,C,1.3
2015-06-16,6.0,20.0,H,R,X,N,5,E,27,0,0.0
2015-06-17,1.0,60.0,H,S,X,S,14,W,77,0,0.0
2015-06-17,50.0,370.0,E,K,C,S,21,W,2,C,1.4
2015-06-17,8.0,20.0,B,X,O,N,7,E,17,0,0.0
2015-06-17,4.0,20.0,B,X,O,N,7,W,9,0,0.0
2015-06-17,36.0,840.0,E,K,C,N,12,E,60,C,5.2
2015-06-17,4.0,20.0,C,S,O,N,6,E,17,0,0.0
2015-06-18,44.0,300.0,E,K,C,S,22,W,15,C,1.7
2015-06-18,3.0,10.0,A,X,X,N,5,W,5,0,0.0
2015-06-18,28.0,580.0,E,K,C,N,12,E,54,C,3.5
2015-06-18,3.0,10.0,B,X,O,N,5,W,1,0,0.0
2015-06-19,49.0,310.0,E,K,C,S,20,W,30,C,2.8
2015-06-19,37.0,860.0,E,K,C,N,13,E,38,C,8.0
2015-06-20,82.0,350.0,C,K,C,S,23,W,36,0,0.0
2015-06-20,76.0,860.0,E,K,C,N,13,E,21,M,1.0
2015-06-21,51.0,280.0,E,A,C,S,18,W,51,M,3.8
2015-06-21,106.0,1330.0,F,K,C,N,13,E,12,M,2.0
2015-06-22,29.0,450.0,E,A,C,S,20,W,72,C,7.5
2015-06-22,38.0,1110.0,F,K,C,N,12,W,8,M,6.6
2015-06-22,1.0,10.0,A,X,X,N,20,W,63,0,0.0
2015-06-23,9.0,120.0,E,A,C,S,20,W,79,0,0.0
2015-06-23,38.0,980.0,F,K,C,N,12,W,14,C,1.9
2015-06-24,69.0,830.0,F,K,C,N,12,W,27,C,5.6
2015-06-25,49.0,620.0,F,K,C,N,12,W,39,M,7.9
2015-06-26,50.0,600.0,F,K,C,N,13,W,51,C,1.7
2015-06-27,18.0,460.0,E,K,C,N,12,W,67,0,0.0
2015-06-28,7.0,150.0,H,A,O,N,13,W,85,B,5.8
2015-06-28,6.0,90.0,D,A,O,N,13,E,73,0,0.0
2015-06-28,3.0,10.0,B,X,O,N,8,E,6,0,0.0
2015-06-29,9.0,170.0,F,A,O,N,15,E,65,C,2.4
2015-06-29,2.0,10.0,H,R,X,N,9,W,3,0,0.0
2015-06-29,2.0,60.0,H,H,X,S,13,E,73,0,0.0
2015-06-30,16.0,270.0,H,A,O,N,13,E,62,B,7.5
2015-06-30,1.0,0.0,A,X,X,N,10,W,15,0,0.0
2015-06-30,3.0,110.0,H,A,X,S,12,E,68,0,0.0
2015-06-30,11.0,100.0,E,A,O,N,13,E,62,C,1.4
2015-07-01,28.0,200.0,F,K,I,N,17,E,38,0,0.0
2015-07-01,2.0,100.0,H,A,X,S,10,E,58,0,0.0
2015-07-01,27.0,170.0,E,A,I,N,13,E,53,0,0.0
2015-07-02,13.0,150.0,H,S,O,N,16,E,29,C,1.4
2015-07-02,3.0,80.0,H,S,X,S,10,E,44,0,0.0
2015-07-02,33.0,170.0,F,A,I,N,13,E,46,C,3.7
2015-07-02,5.0,20.0,H,R,X,S,11,W,22,0,0.0
2015-07-02,4.0,150.0,H,S,O,S,17,E,76,0,0.0
2015-07-03,20.0,140.0,C,S,I,N,14,E,6,C,1.4
2015-07-03,1.0,10.0,H,S,X,S,10,E,30,0,0.0
2015-07-03,45.0,100.0,E,A,I,N,12,E,29,0,0.0
2015-07-03,1.0,10.0,A,X,X,S,10,W,38,0,0.0
2015-07-03,11.0,90.0,D,S,I,S,16,E,61,M,1.5
2015-07-03,11.0,40.0,B,X,I,S,14,E,50,0,0.0
2015-07-04,28.0,130.0,H,A,I,N,15,W,2,0,0.0
2015-07-04,2.0,70.0,H,A,X,S,10,E,9,0,0.0
2015-07-04,23.0,900.0,D,A,O,N,12,E,15,B,5.4
2015-07-04,4.0,20.0,B,X,O,S,13,W,51,0,0.0
2015-07-04,16.0,120.0,C,A,I,S,15,E,58,B,6.4
2015-07-04,18.0,40.0,B,X,I,S,15,E,39,0,0.0
2015-07-04,8.0,20.0,H,S,O,N,8,W,15,0,0.0
2015-07-04,6.0,40.0,C,S,O,N,14,E,62,0,0.0
2015-07-05,15.0,90.0,H,A,O,N,15,W,22,0,0.0
2015-07-05,2.0,80.0,H,A,X,S,10,W,3,0,0.0
2015-07-05,29.0,60.0,E,A,O,N,11,W,5,B,9.4
2015-07-05,10.0,90.0,H,A,O,S,17,E,36,B,6.7
2015-07-05,15.0,40.0,D,S,O,S,15,E,33,0,0.0
2015-07-05,4.0,10.0,H,R,O,N,8,W,36,0,0.0
2015-07-05,22.0,130.0,D,A,C,N,15,E,50,B,7.4
2015-07-05,4.0,10.0,B,X,O,S,5,E,15,0,0.0
2015-07-06,5.0,90.0,H,A,O,N,16,W,27,0,0.0
2015-07-06,3.0,60.0,H,S,X,S,11,W,9,0,0.0
2015-07-06,17.0,50.0,D,A,O,N,11,W,14,0,0.0
2015-07-06,8.0,60.0,H,A,O,S,17,E,31,0,0.0
2015-07-06,24.0,40.0,D,S,I,S,15,E,18,0,0.0
2015-07-06,42.0,460.0,E,K,C,N,14,E,35,M,1.7
2015-07-06,1.0,10.0,A,X,X,S,5,E,1,0,0.0
2015-07-07,2.0,50.0,H,A,X,N,15,W,49,0,0.0
2015-07-07,1.0,50.0,H,S,X,S,10,W,23,0,0.0
2015-07-07,8.0,60.0,C,S,O,N,14,W,22,0,0.0
2015-07-07,5.0,50.0,H,A,X,S,17,E,16,0,0.0
2015-07-07,12.0,20.0,C,R,O,S,13,E,6,0,0.0
2015-07-07,25.0,450.0,E,K,C,N,14,E,30,C,2.7
2015-07-07,7.0,30.0,D,R,O,S,6,E,10,0,0.0
2015-07-08,1.0,40.0,H,S,X,N,16,W,54,0,0.0
2015-07-08,1.0,50.0,H,S,X,S,9,W,36,0,0.0
2015-07-08,7.0,20.0,H,S,O,N,12,W,45,0,0.0
2015-07-08,9.0,50.0,H,S,O,S,16,E,4,0,0.0
2015-07-08,18.0,20.0,C,S,O,S,11,W,11,0,0.0
2015-07-08,62.0,550.0,E,K,C,N,14,E,16,0,0.0
2015-07-08,22.0,30.0,C,S,I,S,7,W,4,0,0.0
2015-07-08,2.0,120.0,H,S,X,S,18,E,75,0,0.0
2015-07-09,1.0,50.0,H,S,X,N,16,W,68,0,0.0
2015-07-09,1.0,10.0,H,S,X,S,9,W,49,0,0.0
2015-07-09,3.0,20.0,B,X,O,N,12,W,59,0,0.0
2015-07-09,5.0,20.0,H,S,O,S,18,W,19,0,0.0
2015-07-09,8.0,10.0,B,X,O,S,9,W,27,0,0.0
2015-07-09,70.0,510.0,E,K,C,N,15,W,5,C,1.9
2015-07-09,33.0,60.0,D,A,I,S,6,W,13,0,0.0
2015-07-09,5.0,180.0,H,K,X,S,18,E,55,0,0.0
2015-07-10,1.0,30.0,H,S,X,N,16,W,80,0,0.0
2015-07-10,1.0,40.0,H,S,X,S,9,W,62,0,0.0
2015-07-10,6.0,20.0,H,S,O,S,15,W,20,0,0.0
2015-07-10,3.0,20.0,A,X,X,S,12,W,39,0,0.0
2015-07-10,46.0,440.0,F,K,C,N,14,W,13,0,0.0
2015-07-10,12.0,30.0,D,S,O,S,6,W,24,0,0.0
2015-07-10,5.0,180.0,H,A,X,S,18,E,49,B,7.3
2015-07-10,20.0,80.0,D,A,O,N,7,W,49,C,1.2
2015-07-11,3.0,90.0,H,A,X,S,9,W,75,0,0.0
2015-07-11,2.0,10.0,A,X,X,S,16,W,44,0,0.0
2015-07-11,25.0,490.0,F,K,I,N,14,W,27,0,0.0
2015-07-11,3.0,10.0,B,X,O,S,6,W,40,0,0.0
2015-07-11,14.0,200.0,H,K,O,S,18,E,36,0,0.0
2015-07-11,9.0,140.0,D,A,O,N,7,W,61,C,1.0
2015-07-12,11.0,390.0,F,K,O,N,4,W,44,0,0.0
2015-07-12,8.0,110.0,H,A,X,S,20,E,17,0,0.0
2015-07-12,8.0,60.0,D,A,O,N,6,W,75,0,0.0
2015-07-12,2.0,120.0,H,K,X,N,11,E,78,0,0.0
2015-07-13,7.0,300.0,F,H,O,N,15,W,52,0,0.0
2015-07-13,10.0,110.0,H,S,X,S,19,E,9,0,0.0
2015-07-13,1.0,100.0,H,S,X,N,11,E,69,0,0.0
2015-07-14,5.0,250.0,F,S,O,N,15,W,64,C,1.0
2015-07-14,3.0,70.0,H,S,X,S,18,W,4,0,0.0
2015-07-14,1.0,70.0,H,S,X,N,11,E,58,0,0.0
2015-07-15,4.0,60.0,F,A,O,N,15,W,77,0,0.0
2015-07-15,5.0,60.0,C,S,O,S,18,W,14,0,0.0
2015-07-15,6.0,80.0,H,S,O,N,12,E,43,0,0.0
2015-07-16,7.0,60.0,H,S,O,S,19,W,31,0,0.0
2015-07-16,2.0,90.0,H,S,X,N,10,E,29,0,0.0
2015-07-16,10.0,70.0,C,S,O,N,16,E,69,0,0.0
2015-07-16,8.0,10.0,C,R,O,N,8,W,43,0,0.0
2015-07-18,1.0,110.0,H,S,X,S,17,W,53,0,0.0
2015-07-18,2.0,90.0,H,S,X,N,11,E,7,0,0.0
2015-07-18,7.0,120.0,D,S,O,N,17,E,48,0,0.0
2015-07-18,2.0,10.0,B,X,O,N,14,W,67,0,0.0
2015-07-19,1.0,80.0,H,S,X,S,17,W,67,0,0.0
2015-07-19,6.0,50.0,H,A,X,N,11,W,8,0,0.0
2015-07-19,8.0,30.0,D,S,O,N,17,E,28,0,0.0
2015-07-19,3.0,20.0,B,X,O,N,14,W,80,0,0.0
2015-07-20,1.0,30.0,H,S,X,S,18,W,89,0,0.0
2015-07-20,3.0,40.0,H,A,O,N,12,W,27,0,0.0
2015-07-20,32.0,60.0,D,A,C,N,17,E,10,0,0.0
2015-07-21,12.0,40.0,H,S,X,N,10,W,42,0,0.0
2015-07-21,19.0,80.0,E,S,C,N,17,E,2,0,0.0
2015-07-22,1.0,30.0,H,S,X,N,11,W,50,0,0.0
2015-07-22,16.0,40.0,D,S,I,N,17,W,16,0,0.0
2015-07-23,2.0,30.0,H,S,X,N,10,W,69,0,0.0
2015-07-23,12.0,20.0,E,A,O,N,16,W,25,0,0.0
2015-07-24,1.0,40.0,H,S,X,N,9,W,79,0,0.0
2015-07-24,1.0,10.0,H,S,X,N,17,W,35,0,0.0
2015-07-24,3.0,30.0,A,X,X,S,12,E,67,C,2.6
2015-07-24,2.0,10.0,B,X,O,S,15,E,33,0,0.0
2015-07-25,20.0,80.0,D,S,I,S,11,E,54,0,0.0
2015-07-25,19.0,60.0,D,A,I,S,15,E,24,0,0.0
2015-07-26,26.0,70.0,D,S,I,S,11,E,45,B,5.8
2015-07-26,30.0,190.0,D,K,C,S,16,E,6,0,0.0
2015-07-27,13.0,40.0,C,S,I,S,12,E,35,0,0.0
2015-07-27,25.0,180.0,D,A,C,S,17,W,3,0,0.0
2015-07-27,2.0,40.0,H,S,X,N,6,E,79,0,0.0
2015-07-28,28.0,80.0,D,S,I,S,12,E,16,0,0.0
2015-07-28,44.0,190.0,D,A,C,S,15,W,15,0,0.0
2015-07-28,1.0,50.0,H,S,X,N,7,E,69,0,0.0
2015-07-29,25.0,40.0,D,S,O,S,11,E,5,0,0.0
2015-07-29,60.0,120.0,D,A,C,S,15,W,27,0,0.0
2015-07-29,2.0,70.0,H,A,X,N,6,E,56,0,0.0
2015-07-29,1.0,20.0,A,X,X,S,5,E,64,0,0.0
2015-07-30,5.0,10.0,B,X,O,S,12,W,6,0,0.0
2015-07-30,28.0,70.0,D,A,I,S,15,W,39,0,0.0
2015-07-30,2.0,50.0,H,A,X,N,7,E,41,0,0.0
2015-07-30,1.0,0.0,A,X,X,S,5,E,51,0,0.0
2015-07-30,6.0,60.0,D,S,O,N,18,E,51,0,0.0
2015-07-30,2.0,120.0,H,A,X,N,12,E,79,0,0.0
2015-07-31,1.0,0.0,A,X,X,S,9,W,25,0,0.0
2015-07-31,23.0,100.0,D,A,I,S,15,W,53,0,0.0
2015-07-31,4.0,60.0,H,A,X,N,7,E,30,0,0.0
2015-07-31,1.0,10.0,A,X,X,S,4,E,37,0,0.0
2015-07-31,18.0,110.0,D,A,O,N,17,E,47,0,0.0
2015-07-31,3.0,160.0,H,A,X,N,12,E,60,0,0.0
2015-08-01,10.0,80.0,C,A,O,S,14,W,67,B,4.5
2015-08-01,4.0,20.0,H,A,X,N,5,E,17,0,0.0
2015-08-01,1.0,10.0,A,X,X,S,8,E,22,0,0.0
2015-08-01,19.0,60.0,H,A,O,N,15,E,36,B,8.0
2015-08-01,11.0,160.0,H,H,X,N,12,E,47,B,8.0
2015-08-02,4.0,60.0,D,S,O,S,15,W,77,0,0.0
2015-08-02,4.0,10.0,H,S,X,N,8,W,7,0,0.0
2015-08-02,13.0,40.0,H,A,O,N,17,E,22,0,0.0
2015-08-02,7.0,160.0,H,H,X,N,12,E,32,0,0.0
2015-08-03,3.0,0.0,B,X,O,N,7,W,9,B,5.3
2015-08-03,5.0,20.0,H,S,O,N,18,E,3,0,0.0
2015-08-03,18.0,120.0,H,A,I,N,12,E,17,0,0.0
2015-08-03,2.0,30.0,H,S,X,N,11,E,78,0,0.0
2015-08-03,5.0,60.0,D,A,O,S,18,E,58,0,0.0
2015-08-04,3.0,10.0,H,R,X,N,6,W,24,0,0.0
2015-08-04,3.0,20.0,H,S,X,N,18,W,6,0,0.0
2015-08-04,17.0,150.0,D,A,I,N,11,E,15,0,0.0
2015-08-04,1.0,30.0,H,S,X,N,12,E,65,0,0.0
2015-08-04,24.0,160.0,D,A,O,S,17,E,49,0,0.0
2015-08-05,2.0,20.0,H,S,X,N,18,W,20,0,0.0
2015-08-05,28.0,140.0,C,A,I,N,11,W,1,B,5.7
2015-08-05,2.0,30.0,H,S,X,N,13,E,43,0,0.0
2015-08-05,55.0,390.0,D,K,C,S,16,E,35,B,7.2
2015-08-05,7.0,20.0,H,R,O,S,13,W,23,0,0.0
2015-08-06,3.0,20.0,H,A,X,N,19,W,33,0,0.0
2015-08-06,17.0,110.0,H,A,O,N,12,W,19,0,0.0
2015-08-06,2.0,20.0,H,A,X,N,12,E,30,0,0.0
2015-08-06,37.0,570.0,E,K,C,S,16,E,21,C,2.1
2015-08-06,3.0,20.0,H,A,X,S,12,W,44,0,0.0
