Date,Region,Sunspot Number,Size,Magnetic Classification,Sunspot Classification,Location
1997-09-01,8076,32,210,region_mag B,ESI,N29W15
1997-09-01,8078,4,10,region_mag B,BXO,N21W20
1997-09-01,8080,3,0,region_mag A,AXX,N18W43
1997-09-01,8081,1,20,region_mag A,HRX,N34E72
1997-09-02,8076,28,210,region_mag BG,FSI,N28W28
1997-09-02,8078,8,10,region_mag A,AXX,N21W33
1997-09-02,8080,1,0,region_mag A,AXX,N18W56
1997-09-02,8081,2,20,region_mag A,HSX,N34E61
1997-09-02,8082,1,0,region_mag A,AXX,N22E70
1997-09-03,8076,20,210,region_mag B,FSI,N28W42
1997-09-03,8078,3,10,region_mag A,AXX,N21W46
1997-09-03,8081,3,20,region_mag A,HRX,N34E50
1997-09-03,8082,1,0,region_mag A,AXX,N21E58
1997-09-04,8076,17,160,region_mag B,ESI,N28W55
1997-09-04,8081,4,20,region_mag A,AXX,N34E37
1997-09-04,8083,4,70,region_mag B,CRO,S28E55
1997-09-05,8076,6,110,region_mag B,ESO,N27W65
1997-09-05,8081,2,10,region_mag A,AXX,N33E26
1997-09-05,8082,1,0,region_mag A,AXX,N22E36
1997-09-05,8083,7,200,region_mag B,DSO,S27E41
1997-09-06,8076,1,50,region_mag A,HSX,N26W84
1997-09-06,8081,4,10,region_mag B,BXO,N33E17
1997-09-06,8082,11,30,region_mag B,BXO,N21E22
1997-09-06,8083,11,300,region_mag B,DKO,S27E28
1997-09-06,8084,2,10,region_mag B,BXO,N22E64
1997-09-07,8076,1,0,region_mag A,AXX,N25W91
1997-09-07,8081,1,10,region_mag A,AXX,N30E06
1997-09-07,8082,10,50,region_mag B,CSO,N21E09
1997-09-07,8083,11,300,region_mag B,DAO,S27E15
1997-09-07,8084,1,10,region_mag A,HRX,N22E51
1997-09-07,8085,1,40,region_mag A,HSX,S24E75
1997-09-08,8081,1,0,region_mag A,AXX,N34W13
1997-09-08,8082,10,40,region_mag B,DSO,N21W04
1997-09-08,8083,14,360,region_mag B,DAI,S28E04
1997-09-08,8084,3,10,region_mag A,HRX,N21E36
1997-09-08,8085,6,230,region_mag B,EAO,S25E64
1997-09-09,8082,7,20,region_mag B,CRO,N21W17
1997-09-09,8083,19,450,region_mag B,DAI,S28W09
1997-09-09,8084,15,70,region_mag B,CAO,N21E26
1997-09-09,8085,16,460,region_mag B,FKI,S25E53
1997-09-10,8082,4,10,region_mag B,BXO,N21W31
1997-09-10,8083,15,540,region_mag B,DKO,S28W22
1997-09-10,8084,19,170,region_mag B,DAI,N22E13
1997-09-10,8085,23,650,region_mag BG,FKI,S25E40
1997-09-11,8083,19,710,region_mag B,DKO,S28W35
1997-09-11,8084,22,270,region_mag B,DSI,N22W01
1997-09-11,8085,24,610,region_mag BG,FKI,S26E27
1997-09-12,8083,11,600,region_mag B,DKO,S28W48
1997-09-12,8084,20,240,region_mag B,EAI,N22W13
1997-09-12,8085,25,600,region_mag BG,FKI,S26E15
1997-09-12,8086,2,10,region_mag B,BXO,N27E76
1997-09-13,8083,12,340,region_mag B,EKO,S27W59
1997-09-13,8084,22,240,region_mag BGD,EAO,N22W26
1997-09-13,8085,33,470,region_mag B,FKI,S26E02
1997-09-14,8083,7,290,region_mag B,DAO,S28W73
1997-09-14,8084,16,230,region_mag BG,EAO,N22W39
1997-09-14,8085,18,380,region_mag B,FKI,S26W12
1997-09-14,8086,4,40,region_mag B,CSO,N27E50
1997-09-15,8083,1,60,region_mag A,HSX,S27W85
1997-09-15,8084,12,270,region_mag BG,ESO,N22W53
1997-09-15,8085,16,380,region_mag B,FKI,S26W25
1997-09-15,8086,5,80,region_mag B,CSO,N28E38
1997-09-16,8084,10,240,region_mag BG,DAO,N21W64
1997-09-16,8085,8,330,region_mag B,FKO,S26W37
1997-09-16,8086,13,200,region_mag B,DAI,N27E27
1997-09-17,8084,6,270,region_mag B,EAO,N22W77
1997-09-17,8085,4,340,region_mag A,HKX,S25W55
1997-09-17,8086,22,180,region_mag B,DSO,N28E14
1997-09-18,8084,6,80,region_mag B,DRO,N22W88
1997-09-18,8085,2,250,region_mag A,HAX,S25W72
1997-09-18,8086,14,160,region_mag B,ESO,N27E00
1997-09-19,8085,1,80,region_mag A,HHX,S25W85
1997-09-19,8086,9,120,region_mag B,CSO,N28W11
1997-09-20,8086,8,90,region_mag B,CSO,N27W25
1997-09-21,8086,5,60,region_mag B,CSO,N29W38
1997-09-22,8086,6,50,region_mag B,CSO,N26W54
1997-09-22,8087,1,30,region_mag A,HSX,S22E72
1997-09-22,8088,2,10,region_mag B,BXO,S28E53
1997-09-23,8086,3,40,region_mag B,CAO,N25W68
1997-09-23,8087,1,50,region_mag A,HSX,S21E58
1997-09-23,8088,13,140,region_mag B,CSO,S28E38
1997-09-24,8086,1,0,region_mag A,AXX,N25W82
1997-09-24,8087,2,60,region_mag A,HAX,S21E44
1997-09-24,8088,15,230,region_mag B,DAO,S28E24
1997-09-25,8087,2,40,region_mag A,HSX,S22E32
1997-09-25,8088,25,260,region_mag BG,EAI,S28E10
1997-09-26,8087,5,30,region_mag B,BXO,S23E23
1997-09-26,8088,25,290,region_mag BG,EAI,S28W03
1997-09-27,8087,2,10,region_mag A,AXX,S26E14
1997-09-27,8088,18,250,region_mag B,ESO,S29W16
1997-09-28,8087,1,0,region_mag A,AXX,S25E06
1997-09-28,8088,12,240,region_mag B,DAO,S29W30
1997-09-29,8088,13,260,region_mag B,DAO,S29W41
1997-09-30,8088,5,210,region_mag B,DAO,S29W55
1997-09-30,8089,2,10,region_mag A,AXX,N20W44
1997-10-01,8088,4,200,region_mag B,CAO,S29W67
1997-10-01,8090,1,60,region_mag A,HSX,S27E69
1997-10-02,8088,1,80,region_mag A,HAX,S29W84
1997-10-02,8090,1,60,region_mag A,HSX,S27E55
1997-10-02,8091,6,20,region_mag B,BXO,N22E72
1997-10-03,8090,1,40,region_mag A,HSX,S27E41
1997-10-03,8091,5,40,region_mag B,CRO,N25E60
1997-10-04,8090,1,30,region_mag A,HSX,S27E28
1997-10-04,8091,6,60,region_mag B,CSO,N25E47
1997-10-05,8090,1,30,region_mag A,HSX,S27E15
1997-10-05,8091,5,40,region_mag B,CSO,N23E34
1997-10-06,8090,1,10,region_mag A,HRX,S28E03
1997-10-06,8091,5,30,region_mag B,CSO,N23E21
1997-10-07,8090,1,10,region_mag A,HRX,S28W10
1997-10-07,8091,3,10,region_mag B,BXO,N24E07
1997-10-08,8090,1,0,region_mag A,AXX,S13W24
1997-10-08,8091,1,0,region_mag A,AXX,N24W09
1997-10-08,8092,3,10,region_mag B,BXO,N24E57
1997-10-09,8092,7,10,region_mag B,BXO,N24E41
1997-10-10,8092,4,10,region_mag B,BXO,N25E28
1997-10-10,8093,3,10,region_mag B,BXO,N32E41
1997-10-11,8092,2,0,region_mag A,AXX,N24E13
1997-10-11,8093,5,30,region_mag B,CRO,N31E27
1997-10-11,8094,7,10,region_mag B,BXO,N23W24
1997-10-12,8093,6,40,region_mag B,CRO,N31E14
1997-10-12,8094,5,10,region_mag B,BXO,N21W37
1997-10-13,8092,1,0,region_mag A,AXX,N27W08
1997-10-13,8093,9,60,region_mag B,DSO,N31E01
1997-10-13,8094,8,20,region_mag B,BXO,N20W50
1997-10-13,8095,2,10,region_mag B,BXO,N33E42
1997-10-14,8093,12,90,region_mag B,DAO,N31W12
1997-10-14,8094,4,20,region_mag B,BXO,N20W63
1997-10-14,8095,2,0,region_mag A,AXX,N33E32
1997-10-15,8093,10,90,region_mag B,DAO,N31W23
1997-10-15,8094,1,0,region_mag A,AXX,N21W74
1997-10-15,8096,3,20,region_mag B,BXO,N14E62
1997-10-16,8093,9,70,region_mag B,CAO,N30W37
1997-10-16,8096,6,50,region_mag B,CSO,N15E47
1997-10-16,8097,2,60,region_mag A,HSX,N18E77
1997-10-17,8093,8,80,region_mag B,CSO,N30W50
1997-10-17,8096,5,30,region_mag B,BXO,N14E34
1997-10-17,8097,2,60,region_mag B,CSO,N16E69
1997-10-18,8093,9,70,region_mag B,CSO,N31W62
1997-10-18,8096,10,40,region_mag B,BXO,N13E21
1997-10-18,8097,3,80,region_mag B,CSO,N17E57
1997-10-19,8093,5,40,region_mag B,BXO,N31W75
1997-10-19,8096,7,30,region_mag B,CSO,N13E08
1997-10-19,8097,3,60,region_mag B,CSO,N17E43
1997-10-20,8093,2,30,region_mag B,BXO,N27W91
1997-10-20,8096,4,30,region_mag B,CSO,N13W03
1997-10-20,8097,1,30,region_mag A,HSX,N17E26
1997-10-21,8096,4,20,region_mag A,HSX,N13W16
1997-10-21,8097,1,40,region_mag A,HSX,N16E13
1997-10-22,8096,3,10,region_mag B,BXO,N13W29
1997-10-22,8097,4,40,region_mag B,CRO,N16W01
1997-10-23,8097,3,10,region_mag B,BXO,N16W14
1997-10-25,8098,1,0,region_mag A,AXX,S26W03
1997-10-26,8099,3,20,region_mag B,CRO,N20E64
1997-10-27,8099,4,30,region_mag B,CSO,N19E52
1997-10-28,8098,3,10,region_mag B,BXO,S23W43
1997-10-28,8099,6,50,region_mag B,CSO,N19E37
1997-10-28,8100,5,80,region_mag B,CSO,S21E67
1997-10-29,8098,1,0,region_mag A,AXX,S23W57
1997-10-29,8099,10,60,region_mag B,CSO,N19E23
1997-10-29,8100,9,130,region_mag B,CAO,S20E55
1997-10-30,8099,6,10,region_mag B,BXO,N20E11
1997-10-30,8100,15,200,region_mag B,DAO,S21E44
1997-10-31,8099,9,30,region_mag BG,CRO,N20W03
1997-10-31,8100,22,220,region_mag B,DAO,S19E30
1997-11-01,8099,8,30,region_mag BG,CRO,N18W17
1997-11-01,8100,16,260,region_mag B,EKI,S20E15
1997-11-01,8101,1,0,region_mag A,AXX,S19W70
1997-11-02,8099,3,10,region_mag B,BXO,N18W35
1997-11-02,8100,27,210,region_mag BG,EAI,S19E01
1997-11-02,8101,2,10,region_mag B,BXO,S18W83
1997-11-03,8099,1,0,region_mag A,AXX,N18W51
1997-11-03,8100,36,290,region_mag BG,EKI,S19W12
1997-11-03,8102,7,50,region_mag B,CAO,N30E12
1997-11-04,8099,1,0,region_mag A,AXX,N18W65
1997-11-04,8100,34,660,region_mag BGD,FKC,S20W27
1997-11-04,8102,1,0,region_mag A,AXX,N30E02
1997-11-05,8100,37,1000,region_mag BGD,FKC,S21W39
1997-11-05,8103,11,30,region_mag B,BXO,N24E09
1997-11-06,8100,19,900,region_mag BGD,FKC,S20W53
1997-11-06,8103,12,40,region_mag B,DRO,N23W03
1997-11-07,8100,21,760,region_mag BG,FKC,S19W68
1997-11-07,8103,19,80,region_mag B,CAO,N22W17
1997-11-08,8100,17,630,region_mag BG,EKI,S19W77
1997-11-08,8103,11,50,region_mag BG,CSO,N22W33
1997-11-08,8104,2,10,region_mag A,AXX,N30E72
1997-11-09,8100,9,480,region_mag B,EKI,S20W90
1997-11-09,8103,9,60,region_mag B,CSO,N23W42
1997-11-09,8104,1,30,region_mag A,AXX,N28E55
1997-11-09,8105,2,10,region_mag B,BXO,S35E21
1997-11-10,8103,7,20,region_mag B,BXO,N20W60
1997-11-10,8104,1,10,region_mag A,AXX,N30E41
1997-11-10,8105,3,10,region_mag B,BXO,S29E14
1997-11-11,8103,7,110,region_mag B,DAO,N19W70
1997-11-11,8104,1,10,region_mag A,AXX,N29E28
1997-11-12,8103,4,120,region_mag B,DAO,N20W82
1997-11-12,8106,4,40,region_mag B,CSO,N28W44
1997-11-13,8103,3,60,region_mag B,CAO,N20W93
1997-11-13,8106,3,40,region_mag B,CAO,N28W56
1997-11-14,8106,5,60,region_mag B,CSO,N28W71
1997-11-14,8107,4,30,region_mag B,DRO,S25W26
1997-11-14,8108,2,90,region_mag A,HAX,N21E78
1997-11-15,8106,1,20,region_mag A,HRX,N28W84
1997-11-15,8107,8,40,region_mag B,CAO,S24W40
1997-11-15,8108,9,290,region_mag B,EAO,N19E67
1997-11-16,8107,3,50,region_mag B,CSO,S24W52
1997-11-16,8108,12,400,region_mag BG,EAO,N20E58
1997-11-17,8107,1,20,region_mag A,HRX,S26W69
1997-11-17,8108,26,360,region_mag BG,EAI,N21E42
1997-11-17,8109,1,10,region_mag A,HRX,S18E66
1997-11-18,8107,2,0,region_mag A,AXX,S24W82
1997-11-18,8108,36,420,region_mag BGD,EKO,N21E29
1997-11-18,8109,6,30,region_mag B,CRO,S18E51
1997-11-19,8108,34,350,region_mag BG,EKI,N19E16
1997-11-19,8109,6,30,region_mag B,CSO,S19E38
1997-11-19,8110,1,0,region_mag A,AXX,N27E54
1997-11-20,8108,25,260,region_mag BGD,EAO,N19E03
1997-11-20,8109,6,30,region_mag B,DSO,S19E25
1997-11-20,8110,1,0,region_mag A,AXX,N28E39
1997-11-21,8108,31,260,region_mag BG,EKO,N19W11
1997-11-21,8109,6,50,region_mag B,CSO,S19E11
1997-11-22,8108,28,330,region_mag BGD,EAI,N19W22
1997-11-22,8109,4,30,region_mag B,CRO,S19E00
1997-11-24,8108,18,280,region_mag BG,EAI,N19W52
1997-11-24,8109,6,30,region_mag B,CRO,S18W30
1997-11-24,8111,5,40,region_mag B,CRO,N24E61
1997-11-24,8112,1,0,region_mag A,AXX,S17E59
1997-11-25,8108,12,240,region_mag B,EAO,N20W66
1997-11-25,8109,3,20,region_mag B,CRO,S18W47
1997-11-25,8111,5,60,region_mag B,DSO,N24E48
1997-11-25,8112,1,0,region_mag A,AXX,S20E46
1997-11-26,8108,4,140,region_mag B,DSO,N19W79
1997-11-26,8109,1,10,region_mag A,AXX,S21W60
1997-11-26,8111,1,10,region_mag A,AXX,N23E35
1997-11-26,8112,1,0,region_mag A,AXX,S16E33
1997-11-26,8113,1,100,region_mag A,HAX,N19E87
1997-11-27,8108,2,20,region_mag B,BXO,N18W92
1997-11-27,8111,1,10,region_mag A,AXX,N22E20
1997-11-27,8113,10,330,region_mag B,EKO,N20E77
1997-11-28,8109,1,0,region_mag A,AXX,S22W82
1997-11-28,8111,1,10,region_mag A,AXX,N22E06
1997-11-28,8113,12,610,region_mag B,EKO,N20E60
1997-11-29,8111,1,0,region_mag A,AXX,N21W06
1997-11-29,8113,19,680,region_mag BGD,EKO,N20E48
1997-11-30,8111,1,10,region_mag A,AXX,N22W19
1997-11-30,8113,27,710,region_mag BG,EHO,N20E36
1997-12-01,8113,46,940,region_mag BGD,FSC,N22E21
1997-12-02,8112,3,10,region_mag A,AXX,S20W43
1997-12-02,8113,50,550,region_mag BG,FHI,N21E09
1997-12-03,8113,44,610,region_mag BG,EKI,N20W04
1997-12-04,8113,32,600,region_mag BG,EKI,N21W16
1997-12-04,8114,2,10,region_mag B,BXO,S30E04
1997-12-05,8113,26,420,region_mag B,EHI,N21W28
1997-12-05,8114,1,0,region_mag A,AXX,S30W08
1997-12-06,8113,13,330,region_mag B,EHO,N20W42
1997-12-06,8114,1,0,region_mag A,AXX,S30W21
1997-12-06,8115,3,20,region_mag B,BXO,N32W19
1997-12-06,8116,1,0,region_mag A,AXX,N25E40
1997-12-07,8113,7,280,region_mag B,CAO,N21W55
1997-12-07,8115,3,10,region_mag B,BXO,N33W34
1997-12-07,8116,4,30,region_mag B,CRO,N26E27
1997-12-08,8113,5,190,region_mag B,CAO,N20W70
1997-12-08,8114,1,0,region_mag A,AXX,S28W51
1997-12-08,8115,3,10,region_mag B,BXO,N33W46
1997-12-08,8116,8,80,region_mag B,CSO,N25E13
1997-12-08,8117,3,10,region_mag B,BXO,N23E37
1997-12-09,8113,1,110,region_mag A,HAX,N19W87
1997-12-09,8115,3,20,region_mag B,BXO,N34W59
1997-12-09,8116,4,50,region_mag B,CSO,N25W03
1997-12-09,8117,3,20,region_mag B,BXO,N22E23
1997-12-09,8118,5,20,region_mag B,BXO,S38E37
1997-12-09,8119,6,20,region_mag B,BXO,N32E00
1997-12-09,8120,5,30,region_mag B,BXO,S22E35
1997-12-10,8115,2,20,region_mag B,BXO,N33W72
1997-12-10,8116,5,70,region_mag B,CSO,N25W15
1997-12-10,8117,3,10,region_mag B,BXO,N22E10
1997-12-10,8118,7,70,region_mag B,CAO,S39E25
1997-12-10,8119,8,50,region_mag B,CRO,N32W13
1997-12-10,8120,9,50,region_mag B,CRO,S22E22
1997-12-11,8116,3,40,region_mag B,CSO,N26W28
1997-12-11,8118,1,70,region_mag A,HSX,S39E09
1997-12-11,8119,8,110,region_mag B,DAO,N33W25
1997-12-11,8120,7,40,region_mag B,CAO,S22E10
1997-12-11,8121,3,20,region_mag B,BXO,N25W55
1997-12-12,8116,1,20,region_mag A,HSX,N26W41
1997-12-12,8118,1,40,region_mag A,HSX,S39W03
1997-12-12,8119,15,100,region_mag B,DSO,N32W38
1997-12-12,8120,1,0,region_mag A,AXX,S21W06
1997-12-12,8121,3,20,region_mag B,BXO,N25W68
1997-12-12,8122,18,50,region_mag B,DRO,N31W06
1997-12-13,8116,1,0,region_mag A,AXX,N26W53
1997-12-13,8118,1,50,region_mag A,HSX,S38W14
1997-12-13,8119,8,80,region_mag B,DAO,N33W49
1997-12-13,8122,14,120,region_mag B,DSO,N31W18
1997-12-14,8116,1,0,region_mag A,AXX,N24W68
1997-12-14,8118,1,50,region_mag A,HSX,S40W27
1997-12-14,8119,6,90,region_mag B,CAO,N31W63
1997-12-14,8120,1,0,region_mag A,AXX,S20W31
1997-12-14,8122,11,120,region_mag B,DAO,N30W33
1997-12-15,8116,1,0,region_mag A,AXX,N25W82
1997-12-15,8118,1,40,region_mag A,HSX,S41W39
1997-12-15,8119,2,70,region_mag B,CAO,N31W81
1997-12-15,8122,9,110,region_mag B,DAO,N29W48
1997-12-15,8123,3,10,region_mag B,BXO,N19E61
1997-12-16,8118,1,30,region_mag A,HSX,S39W52
1997-12-16,8119,1,10,region_mag A,AXX,N32W88
1997-12-16,8122,7,120,region_mag B,EAO,N31W60
1997-12-16,8123,7,60,region_mag B,DSO,N18E46
1997-12-17,8118,1,20,region_mag A,HSX,S40W64
1997-12-17,8122,2,70,region_mag B,ESO,N30W72
1997-12-17,8123,10,150,region_mag B,DSO,N18E32
1997-12-18,8118,1,20,region_mag A,AXX,S39W78
1997-12-18,8122,1,50,region_mag A,HSX,N32W85
1997-12-18,8123,10,130,region_mag B,DSO,N18E20
1997-12-19,8123,14,100,region_mag B,DSO,N19E06
1997-12-20,8123,6,70,region_mag B,CSO,N18W08
1997-12-21,8123,6,70,region_mag B,DSO,N18W20
1997-12-21,8124,1,40,region_mag A,HSX,S22E78
1997-12-22,8123,3,40,region_mag B,CSO,N18W36
1997-12-22,8124,7,150,region_mag B,EAO,S22E66
1997-12-23,8123,1,20,region_mag A,HSX,N18W51
1997-12-23,8124,20,240,region_mag BG,EAC,S22E54
1997-12-24,8123,1,0,region_mag A,AXX,N18W64
1997-12-24,8124,27,590,region_mag BGD,EKC,S22E40
1997-12-24,8125,3,10,region_mag B,BXO,N19E41
1997-12-24,8126,1,100,region_mag A,HHX,N20E79
1997-12-25,8123,1,0,region_mag A,AXX,N18W77
1997-12-25,8124,23,360,region_mag BGD,EKC,S22E27
1997-12-25,8125,2,0,region_mag B,BXO,N19E28
1997-12-25,8126,1,160,region_mag A,HHX,N21E66
1997-12-26,8124,24,310,region_mag BG,EAI,S22E14
1997-12-26,8125,1,0,region_mag A,AXX,N19E16
1997-12-26,8126,1,160,region_mag A,HKX,N21E54
1997-12-27,8124,17,260,region_mag BG,ESI,S22E01
1997-12-27,8126,2,200,region_mag B,CHO,N20E41
1997-12-27,8127,1,0,region_mag A,AXX,S17W54
1997-12-28,8124,20,230,region_mag BG,ESC,S21W12
1997-12-28,8126,3,180,region_mag A,HSX,N21E28
1997-12-28,8128,3,10,region_mag B,BXO,N28W54
1997-12-29,8124,15,190,region_mag BG,EAI,S20W24
1997-12-29,8126,8,210,region_mag B,CHO,N22E16
1997-12-29,8128,2,10,region_mag B,BXO,N28W68
1997-12-30,8124,12,200,region_mag BGD,ESO,S20W37
1997-12-30,8126,7,230,region_mag B,DKO,N19E05
1997-12-30,8128,2,10,region_mag B,BXO,N27W87
1997-12-30,8129,3,10,region_mag B,BXO,N28E36
1997-12-30,8130,5,20,region_mag B,BXO,S29E30
1997-12-31,8124,8,160,region_mag BGD,DAO,S22W55
1997-12-31,8126,7,220,region_mag BG,HKX,N21W10
1997-12-31,8130,11,50,region_mag B,DAO,S29E16
1998-01-01,8124,6,120,region_mag BGD,DSO,S21W64
1998-01-01,8126,7,240,region_mag B,CHO,N21W24
1998-01-01,8129,1,0,region_mag A,AXX,N29E12
1998-01-01,8130,10,70,region_mag B,DAO,S29E03
1998-01-02,8124,6,110,region_mag BG,CAO,S21W79
1998-01-02,8126,6,210,region_mag B,CKO,N22W38
1998-01-02,8130,13,70,region_mag B,DSO,S29W11
1998-01-03,8124,1,60,region_mag A,HSX,S22W90
1998-01-03,8126,9,180,region_mag B,DAO,N20W51
1998-01-03,8130,10,50,region_mag B,DSO,S28W23
1998-01-04,8126,7,150,region_mag B,DAO,N21W62
1998-01-04,8130,4,10,region_mag B,BXO,S28W35
1998-01-05,8126,7,110,region_mag B,DAO,N22W74
1998-01-05,8130,3,10,region_mag B,BXO,S28W47
1998-01-06,8126,1,40,region_mag A,HSX,N23W91
1998-01-06,8129,1,10,region_mag A,AXX,N23W54
1998-01-07,8129,2,10,region_mag A,AXX,N24W66
1998-01-07,8130,1,10,region_mag A,AXX,S29W64
1998-01-11,8131,4,10,region_mag B,BXO,S26E19
1998-01-12,8131,6,20,region_mag B,BXO,S24E10
1998-01-12,8132,2,10,region_mag B,BXO,S18E03
1998-01-12,8133,2,10,region_mag A,AXX,N04E24
1998-01-12,8134,1,0,region_mag A,AXX,N15E73
1998-01-13,8131,25,190,region_mag BG,DRI,S23E04
1998-01-13,8132,4,10,region_mag B,BXO,S19W11
1998-01-13,8134,1,0,region_mag A,AXX,N16E61
1998-01-14,8131,20,150,region_mag BG,DSI,S22W10
1998-01-14,8132,3,10,region_mag B,BXO,S19W25
1998-01-14,8135,1,0,region_mag A,AXX,S17E69
1998-01-15,8131,21,180,region_mag BG,DSI,S22W22
1998-01-15,8135,2,10,region_mag B,BXO,S17E56
1998-01-16,8131,24,340,region_mag BG,EAI,S23W35
1998-01-16,8135,2,10,region_mag B,BXO,S16E43
1998-01-17,8131,18,290,region_mag BG,EKI,S24W49
1998-01-17,8135,1,0,region_mag A,AXX,S17E26
1998-01-17,8136,10,30,region_mag B,CRO,N15W24
1998-01-17,8137,5,10,region_mag B,BXO,S16E10
1998-01-17,8138,4,20,region_mag B,BXO,S44W49
1998-01-18,8131,10,230,region_mag BG,DKO,S23W61
1998-01-18,8135,6,20,region_mag B,BXO,S18E15
1998-01-18,8136,4,30,region_mag B,CRO,N15W37
1998-01-18,8137,2,10,region_mag B,BXO,S15W02
1998-01-18,8138,4,30,region_mag B,CSO,S43W61
1998-01-18,8139,3,10,region_mag A,AXX,N14E37
1998-01-19,8131,5,180,region_mag B,CAO,S23W74
1998-01-19,8135,2,10,region_mag A,AXX,S18E03
1998-01-19,8136,3,30,region_mag B,BXO,N16W51
1998-01-19,8138,2,30,region_mag B,BXO,S42W76
1998-01-19,8139,5,20,region_mag B,BXO,N13E24
1998-01-20,8131,4,50,region_mag B,BXO,S24W88
1998-01-20,8135,4,20,region_mag B,BXO,S18W09
1998-01-20,8136,1,0,region_mag A,AXX,N15W67
1998-01-20,8138,2,10,region_mag B,BXO,S43W86
1998-01-20,8139,5,10,region_mag B,BXO,N14E12
1998-01-20,8140,1,0,region_mag A,AXX,S14W61
1998-01-20,8141,1,0,region_mag A,AXX,N26E48
1998-01-21,8135,3,10,region_mag B,BXO,S17W21
1998-01-21,8139,3,10,region_mag B,BXO,N14W02
1998-01-21,8140,1,0,region_mag A,AXX,S14W75
1998-01-21,8141,3,10,region_mag B,BXO,N25E36
1998-01-22,8135,2,0,region_mag B,BXO,S18W36
1998-01-22,8141,3,10,region_mag B,BXO,N26E22
1998-01-23,8141,1,10,region_mag A,AXX,N26E06
1998-01-23,8142,5,10,region_mag B,BXO,S21E07
1998-01-23,8143,1,10,region_mag A,AXX,S35E72
1998-01-24,8141,1,0,region_mag A,AXX,N26W07
1998-01-24,8142,7,20,region_mag B,CRO,S21W06
1998-01-24,8143,8,80,region_mag B,CAO,S35E59
1998-01-24,8144,1,0,region_mag A,AXX,N12E64
1998-01-25,8141,1,0,region_mag A,AXX,N25W20
1998-01-25,8142,10,50,region_mag B,DSI,S21W20
1998-01-25,8143,10,180,region_mag B,CAO,S34E47
1998-01-25,8144,1,0,region_mag A,AXX,N13E49
1998-01-25,8145,5,20,region_mag B,BXO,N28E59
1998-01-25,8146,1,0,region_mag A,AXX,N15E62
1998-01-26,8141,1,0,region_mag A,AXX,N26W34
1998-01-26,8142,8,90,region_mag B,CAO,S21W35
1998-01-26,8143,14,200,region_mag BG,ESO,S35E36
1998-01-26,8144,2,10,region_mag B,BXO,N13E37
1998-01-26,8145,3,30,region_mag B,BXO,N29E48
1998-01-26,8146,5,20,region_mag B,BXO,N15E49
1998-01-26,8147,1,0,region_mag A,AXX,S23E02
1998-01-27,8142,8,120,region_mag B,DSO,S22W49
1998-01-27,8143,17,250,region_mag BG,FSI,S36E23
1998-01-27,8144,1,0,region_mag A,AXX,N13E23
1998-01-27,8145,5,20,region_mag B,BXO,N28E35
1998-01-27,8146,7,30,region_mag B,BXO,N15E34
1998-01-27,8147,1,0,region_mag A,AXX,S24W10
1998-01-28,8142,10,110,region_mag B,DSO,S21W65
1998-01-28,8143,21,260,region_mag BG,FAI,S36E10
1998-01-28,8144,3,10,region_mag A,AXX,N13E19
1998-01-28,8145,6,20,region_mag B,BXO,N28E24
1998-01-28,8146,8,20,region_mag B,BXO,N16E24
1998-01-29,8142,3,80,region_mag B,CAO,S22W78
1998-01-29,8143,17,460,region_mag BG,FAI,S36W04
1998-01-29,8144,5,10,region_mag B,BXO,N14E04
1998-01-29,8145,7,20,region_mag B,BXO,N28E11
1998-01-29,8146,7,20,region_mag B,BXO,N15E09
1998-01-30,8142,1,30,region_mag A,HAX,S21W94
1998-01-30,8143,10,170,region_mag BG,FHO,S36W16
1998-01-30,8144,2,10,region_mag A,AXX,N14W07
1998-01-30,8145,4,10,region_mag B,BXO,N28W02
1998-01-30,8146,4,10,region_mag B,BXO,N16W03
1998-01-31,8143,3,100,region_mag A,HSX,S33W34
1998-01-31,8145,4,10,region_mag B,BXO,N28W14
1998-01-31,8146,4,30,region_mag A,AXX,N16W17
1998-02-01,8143,3,90,region_mag A,HSX,S35W51
1998-02-01,8145,2,30,region_mag A,AXX,N28W27
1998-02-01,8146,2,0,region_mag A,AXX,N16W31
1998-02-02,8143,2,110,region_mag A,HSX,S35W64
1998-02-02,8145,3,10,region_mag B,BXO,N28W41
1998-02-03,8143,1,110,region_mag A,HSX,S35W75
1998-02-03,8148,2,0,region_mag B,BXO,S29E10
1998-02-04,8143,1,60,region_mag A,HSX,S36W90
1998-02-04,8150,6,30,region_mag B,BXO,N26W29
1998-02-04,8151,2,30,region_mag B,CSO,S24E75
1998-02-05,8150,4,50,region_mag B,CSO,N25W43
1998-02-05,8151,2,60,region_mag B,CSO,S24E61
1998-02-06,8150,3,20,region_mag B,CRO,N25W56
1998-02-06,8151,4,60,region_mag A,HSX,S22E49
1998-02-06,8152,3,10,region_mag B,BXO,S19W45
1998-02-07,8150,2,10,region_mag A,AXX,N25W69
1998-02-07,8151,2,60,region_mag A,HSX,S23E38
1998-02-07,8152,7,30,region_mag B,BXO,S20W58
1998-02-08,8151,1,30,region_mag A,HSX,S21E24
1998-02-08,8152,6,40,region_mag B,BXO,S22W71
1998-02-09,8151,1,40,region_mag A,HSX,S22E11
1998-02-09,8152,4,30,region_mag B,BXO,S21W86
1998-02-09,8153,2,10,region_mag B,BXO,S40E38
